-3.84 -1 0.344766 nan
-3.83 -1 0.331113 nan
-3.82 -1 0.319208 nan
-3.81 -1 0.308786 nan
-3.8 -1 0.299632 nan
-3.79 -1 0.291576 nan
-3.78 -1 0.284477 nan
-3.77 -1 0.27822 nan
-3.76 -1 0.27271 nan
-3.75 -1 0.267866 nan
-3.74 -1 0.263623 nan
-3.73 -1 0.259923 nan
-3.72 -1 0.256719 nan
-3.71 -1 0.253971 nan
-3.7 -1 0.251644 nan
-3.69 -1 0.249709 nan
-3.68 -1 0.248141 nan
-3.67 -1 0.246918 nan
-3.66 -1 0.246023 nan
-3.65 -1 0.245441 nan
-3.64 -1 0.245159 nan
-3.63 -1 0.245167 nan
-3.62 -1 0.245457 nan
-3.61 -1 0.246022 nan
-3.6 -1 0.246857 nan
-3.59 -1 0.24796 nan
-3.58 -1 0.249328 nan
-3.57 -1 0.250962 nan
-3.56 -1 0.252862 nan
-3.55 -0.999999 0.255031 nan
-3.54 -0.999999 0.257472 nan
-3.53 -0.999999 0.260192 nan
-3.52 -0.999999 0.263195 nan
-3.51 -0.999999 0.266491 nan
-3.5 -0.999999 0.270088 nan
-3.49 -0.999999 0.273997 nan
-3.48 -0.999999 0.278231 nan
-3.47 -0.999999 0.282803 nan
-3.46 -0.999999 0.287729 nan
-3.45 -0.999999 0.293028 nan
-3.44 -0.999999 0.298719 nan
-3.43 -0.999999 0.304824 nan
-3.42 -0.999999 0.311369 nan
-3.41 -0.999999 0.318381 nan
-3.4 -0.999998 0.325891 nan
-3.39 -0.999998 0.333934 nan
-3.38 -0.999998 0.342549 nan
-3.37 -0.999998 0.351779 nan
-3.36 -0.999998 0.361671 nan
-3.35 -0.999998 0.372281 nan
-3.34 -0.999998 0.383669 nan
-3.33 -0.999998 0.395904 nan
-3.32 -0.999997 0.409063 nan
-3.31 -0.999997 0.423234 nan
-3.3 -0.999997 0.438517 nan
-3.29 -0.999997 0.455027 nan
-3.28 -0.999996 0.472892 nan
-3.27 -0.999996 0.492264 nan
-3.26 -0.999996 0.513317 nan
-3.25 -0.999996 0.536251 nan
-3.24 -0.999995 0.561302 nan
-3.23 -0.999995 0.588748 nan
-3.22 -0.999995 0.618916 nan
-3.21 -0.999994 0.652196 nan
-3.2 -0.999994 0.689056 nan
-3.19 -0.999994 0.730066 nan
-3.18 -0.999993 0.775918 nan
-3.17 -0.999993 0.827471 nan
-3.16 -0.999992 0.885799 nan
-3.15 -0.999992 0.95226 nan
-3.14 -0.999991 1.0286 nan
-3.13 -0.99999 1.11712 nan
-3.12 -0.99999 1.22085 nan
-3.11 -0.999989 1.34397 nan
-3.1 -0.999988 1.49229 nan
-3.09 -0.999988 1.67423 nan
-3.08 -0.999987 1.90242 nan
-3.07 -0.999986 2.1967 nan
-3.06 -0.999985 2.59012 nan
-3.05 -0.999984 3.14222 nan
-3.04 -0.999983 3.97204 nan
-3.03 -0.999982 5.35734 nan
-3.02 -0.999981 8.13148 nan
-3.01 -0.999979 16.4611 nan
-3 -0.999978 5.19006e+12 nan
-2.99 -0.999976 -16.8799 nan
-2.98 -0.999975 -8.55048 nan
-2.97 -0.999973 -5.77671 nan
-2.96 -0.999972 -4.39192 nan
-2.95 -0.99997 -3.56277 nan
-2.94 -0.999968 -3.01148 nan
-2.93 -0.999966 -2.61902 nan
-2.92 -0.999964 -2.32587 nan
-2.91 -0.999961 -2.09895 nan
-2.9 -0.999959 -1.91843 nan
-2.89 -0.999956 -1.7717 nan
-2.88 -0.999954 -1.65032 nan
-2.87 -0.999951 -1.5485 nan
-2.86 -0.999948 -1.46205 nan
-2.85 -0.999944 -1.38795 nan
-2.84 -0.999941 -1.3239 nan
-2.83 -0.999937 -1.26816 nan
-2.82 -0.999933 -1.21937 nan
-2.81 -0.999929 -1.17647 nan
-2.8 -0.999925 -1.1386 nan
-2.79 -0.99992 -1.10507 nan
-2.78 -0.999916 -1.07532 nan
-2.77 -0.99991 -1.04889 nan
-2.76 -0.999905 -1.02539 nan
-2.75 -0.999899 -1.0045 nan
-2.74 -0.999893 -0.985949 nan
-2.73 -0.999887 -0.969512 nan
-2.72 -0.99988 -0.954995 nan
-2.71 -0.999873 -0.942232 nan
-2.7 -0.999866 -0.931083 nan
-2.69 -0.999858 -0.921426 nan
-2.68 -0.999849 -0.913157 nan
-2.67 -0.999841 -0.906189 nan
-2.66 -0.999831 -0.900445 nan
-2.65 -0.999821 -0.89586 nan
-2.64 -0.999811 -0.89238 nan
-2.63 -0.9998 -0.889957 nan
-2.62 -0.999789 -0.888554 nan
-2.61 -0.999777 -0.888139 nan
-2.6 -0.999764 -0.888686 nan
-2.59 -0.99975 -0.890175 nan
-2.58 -0.999736 -0.892594 nan
-2.57 -0.999721 -0.895933 nan
-2.56 -0.999706 -0.900187 nan
-2.55 -0.999689 -0.905359 nan
-2.54 -0.999672 -0.911452 nan
-2.53 -0.999654 -0.918477 nan
-2.52 -0.999634 -0.926448 nan
-2.51 -0.999614 -0.935384 nan
-2.5 -0.999593 -0.945309 nan
-2.49 -0.999571 -0.956251 nan
-2.48 -0.999547 -0.968244 nan
-2.47 -0.999522 -0.981326 nan
-2.46 -0.999497 -0.995544 nan
-2.45 -0.999469 -1.01095 nan
-2.44 -0.999441 -1.02759 nan
-2.43 -0.999411 -1.04555 nan
-2.42 -0.999379 -1.06488 nan
-2.41 -0.999346 -1.08568 nan
-2.4 -0.999311 -1.10803 nan
-2.39 -0.999275 -1.13204 nan
-2.38 -0.999237 -1.15782 nan
-2.37 -0.999197 -1.18549 nan
-2.36 -0.999155 -1.21522 nan
-2.35 -0.999111 -1.24714 nan
-2.34 -0.999064 -1.28145 nan
-2.33 -0.999016 -1.31836 nan
-2.32 -0.998965 -1.35809 nan
-2.31 -0.998912 -1.40091 nan
-2.3 -0.998857 -1.44711 nan
-2.29 -0.998798 -1.49704 nan
-2.28 -0.998738 -1.55109 nan
-2.27 -0.998674 -1.6097 nan
-2.26 -0.998607 -1.67341 nan
-2.25 -0.998537 -1.74281 nan
-2.24 -0.998464 -1.81862 nan
-2.23 -0.998388 -1.90166 nan
-2.22 -0.998308 -1.99291 nan
-2.21 -0.998224 -2.09355 nan
-2.2 -0.998137 -2.20498 nan
-2.19 -0.998046 -2.32891 nan
-2.18 -0.997951 -2.46742 nan
-2.17 -0.997851 -2.62308 nan
-2.16 -0.997747 -2.79912 nan
-2.15 -0.997638 -2.99962 nan
-2.14 -0.997525 -3.22982 nan
-2.13 -0.997407 -3.49658 nan
-2.12 -0.997283 -3.80906 nan
-2.11 -0.997155 -4.17974 nan
-2.1 -0.99702 -4.6261 nan
-2.09 -0.99688 -5.17338 nan
-2.08 -0.996734 -5.85946 nan
-2.07 -0.996582 -6.74386 nan
-2.06 -0.996423 -7.92577 nan
-2.05 -0.996258 -9.58377 nan
-2.04 -0.996086 -12.075 nan
-2.03 -0.995906 -16.2328 nan
-2.02 -0.995719 -24.5571 nan
-2.01 -0.995525 -49.5479 nan
-2 -0.995322 -9.42105e+12 nan
-1.99 -0.995111 50.4708 nan
-1.98 -0.994892 25.4804 nan
-1.97 -0.994664 17.1568 nan
-1.96 -0.994426 13.0001 nan
-1.95 -0.994179 10.5102 nan
-1.94 -0.993922 8.85377 nan
-1.93 -0.993656 7.67374 nan
-1.92 -0.993378 6.79153 nan
-1.91 -0.99309 6.10794 nan
-1.9 -0.99279 5.56345 nan
-1.89 -0.992479 5.1202 nan
-1.88 -0.992156 4.75293 nan
-1.87 -0.991821 4.44418 nan
-1.86 -0.991472 4.18147 nan
-1.85 -0.991111 3.95566 nan
-1.84 -0.990736 3.75988 nan
-1.83 -0.990347 3.5889 nan
-1.82 -0.989943 3.43864 nan
-1.81 -0.989524 3.30589 nan
-1.8 -0.98909 3.18809 nan
-1.79 -0.988641 3.08315 nan
-1.78 -0.988174 2.9894 nan
-1.77 -0.987691 2.90542 nan
-1.76 -0.98719 2.83007 nan
-1.75 -0.986672 2.76237 nan
-1.74 -0.986135 2.7015 nan
-1.73 -0.985578 2.64677 nan
-1.72 -0.985003 2.59759 nan
-1.71 -0.984407 2.55345 nan
-1.7 -0.98379 2.51392 nan
-1.69 -0.983153 2.47863 nan
-1.68 -0.982493 2.44726 nan
-1.67 -0.98181 2.41952 nan
-1.66 -0.981105 2.39518 nan
-1.65 -0.980376 2.37403 nan
-1.64 -0.979622 2.35588 nan
-1.63 -0.978843 2.34059 nan
-1.62 -0.978038 2.32801 nan
-1.61 -0.977207 2.31804 nan
-1.6 -0.976348 2.31058 nan
-1.59 -0.975462 2.30555 nan
-1.58 -0.974547 2.30289 nan
-1.57 -0.973603 2.30255 nan
-1.56 -0.972628 2.30448 nan
-1.55 -0.971623 2.30866 nan
-1.54 -0.970586 2.31509 nan
-1.53 -0.969516 2.32375 nan
-1.52 -0.968414 2.33465 nan
-1.51 -0.967277 2.34781 nan
-1.5 -0.966105 2.36327 nan
-1.49 -0.964898 2.38106 nan
-1.48 -0.963654 2.40124 nan
-1.47 -0.962373 2.42388 nan
-1.46 -0.961054 2.44904 nan
-1.45 -0.959695 2.47682 nan
-1.44 -0.958297 2.50733 nan
-1.43 -0.956857 2.54068 nan
-1.42 -0.955376 2.57701 nan
-1.41 -0.953853 2.61649 nan
-1.4 -0.952285 2.65927 nan
-1.39 -0.950673 2.70557 nan
-1.38 -0.949016 2.7556 nan
-1.37 -0.947313 2.80962 nan
-1.36 -0.945562 2.86791 nan
-1.35 -0.943762 2.93078 nan
-1.34 -0.941914 2.9986 nan
-1.33 -0.940015 3.07178 nan
-1.32 -0.938065 3.15077 nan
-1.31 -0.936063 3.23609 nan
-1.3 -0.934008 3.32835 nan
-1.29 -0.931899 3.42822 nan
-1.28 -0.929734 3.53648 nan
-1.27 -0.927514 3.65403 nan
-1.26 -0.925236 3.78191 nan
-1.25 -0.9229 3.92133 nan
-1.24 -0.920505 4.07371 nan
-1.23 -0.91805 4.24069 nan
-1.22 -0.915534 4.42426 nan
-1.21 -0.912956 4.62674 nan
-1.2 -0.910314 4.85096 nan
-1.19 -0.907608 5.10031 nan
-1.18 -0.904837 5.37897 nan
-1.17 -0.902 5.69209 nan
-1.16 -0.899096 6.04611 nan
-1.15 -0.896124 6.44918 nan
-1.14 -0.893082 6.91181 nan
-1.13 -0.889971 7.44771 nan
-1.12 -0.886788 8.07521 nan
-1.11 -0.883533 8.81925 nan
-1.1 -0.880205 9.71481 nan
-1.09 -0.876803 10.8124 nan
-1.08 -0.873326 12.1877 nan
-1.07 -0.869773 13.9598 nan
-1.06 -0.866144 16.3271 nan
-1.05 -0.862436 19.6467 nan
-1.04 -0.85865 24.633 nan
-1.03 -0.854784 32.9525 nan
-1.02 -0.850838 49.6053 nan
-1.01 -0.84681 99.5913 nan
-1 -0.842701 1.90822e+13 nan
-0.99 -0.838508 -100.437 nan
-0.98 -0.834231 -50.4512 nan
-0.97 -0.82987 -33.799 nan
-0.96 -0.825424 -25.4802 nan
-0.95 -0.820891 -20.4948 nan
-0.94 -0.816271 -17.1763 nan
-0.93 -0.811563 -14.8103 nan
-0.92 -0.806768 -13.0397 nan
-0.91 -0.801883 -11.6662 nan
-0.9 -0.796908 -10.5706 nan
-0.89 -0.791843 -9.67718 nan
-0.88 -0.786687 -8.93551 nan
-0.87 -0.78144 -8.31062 nan
-0.86 -0.7761 -7.77754 nan
-0.85 -0.770668 -7.31797 nan
-0.84 -0.765143 -6.91818 nan
-0.83 -0.759524 -6.56768 nan
-0.82 -0.753811 -6.25832 nan
-0.81 -0.748003 -5.98366 nan
-0.8 -0.742101 -5.73855 nan
-0.79 -0.736103 -5.51885 nan
-0.78 -0.73001 -5.32113 nan
-0.77 -0.723822 -5.1426 nan
-0.76 -0.717537 -4.98093 nan
-0.75 -0.711156 -4.83415 nan
-0.74 -0.704678 -4.70061 nan
-0.73 -0.698104 -4.57891 nan
-0.72 -0.691433 -4.46785 nan
-0.71 -0.684666 -4.3664 nan
-0.7 -0.677801 -4.27367 nan
-0.69 -0.67084 -4.18889 nan
-0.68 -0.663782 -4.1114 nan
-0.67 -0.656628 -4.04061 nan
-0.66 -0.649377 -3.976 nan
-0.65 -0.642029 -3.91715 nan
-0.64 -0.634586 -3.86365 nan
-0.63 -0.627047 -3.81516 nan
-0.62 -0.619412 -3.77138 nan
-0.61 -0.611681 -3.73205 nan
-0.6 -0.603856 -3.69693 nan
-0.59 -0.595937 -3.66583 nan
-0.58 -0.587923 -3.63857 nan
-0.57 -0.579816 -3.615 nan
-0.56 -0.571616 -3.59499 nan
-0.55 -0.563323 -3.57843 nan
-0.54 -0.554939 -3.56523 nan
-0.53 -0.546464 -3.55533 nan
-0.52 -0.537899 -3.54867 nan
-0.51 -0.529244 -3.5452 nan
-0.5 -0.5205 -3.54491 nan
-0.49 -0.511668 -3.54779 nan
-0.48 -0.50275 -3.55384 nan
-0.47 -0.493745 -3.5631 nan
-0.46 -0.484656 -3.57559 nan
-0.45 -0.475482 -3.59139 nan
-0.44 -0.466225 -3.61055 nan
-0.43 -0.456887 -3.63317 nan
-0.42 -0.447468 -3.65936 nan
-0.41 -0.437969 -3.68924 nan
-0.4 -0.428392 -3.72298 nan
-0.39 -0.418739 -3.76074 nan
-0.38 -0.409009 -3.80273 nan
-0.37 -0.399206 -3.84918 nan
-0.36 -0.38933 -3.90036 nan
-0.35 -0.379382 -3.95656 nan
-0.34 -0.369365 -4.01813 nan
-0.33 -0.359279 -4.08547 nan
-0.32 -0.349126 -4.15901 nan
-0.31 -0.338908 -4.23928 nan
-0.3 -0.328627 -4.32685 nan
-0.29 -0.318283 -4.4224 nan
-0.28 -0.30788 -4.52669 nan
-0.27 -0.297418 -4.64062 nan
-0.26 -0.2869 -4.76521 nan
-0.25 -0.276326 -4.90167 nan
-0.24 -0.2657 -5.0514 nan
-0.23 -0.255022 -5.21605 nan
-0.22 -0.244296 -5.3976 nan
-0.21 -0.233522 -5.59836 nan
-0.2 -0.222702 -5.82115 nan
-0.19 -0.21184 -6.06937 nan
-0.18 -0.200936 -6.34719 nan
-0.17 -0.189992 -6.65975 nan
-0.16 -0.179012 -7.01348 nan
-0.15 -0.167996 -7.41656 nan
-0.14 -0.156947 -7.87946 nan
-0.13 -0.145867 -8.41592 nan
-0.12 -0.134758 -9.04423 nan
-0.11 -0.123623 -9.78937 nan
-0.1 -0.112463 -10.6863 nan
-0.09 -0.101281 -11.7855 nan
-0.08 -0.0900782 -13.1627 nan
-0.07 -0.0788578 -14.937 nan
-0.06 -0.0676217 -17.3067 nan
-0.05 -0.0563721 -20.6291 nan
-0.04 -0.0451112 -25.6183 nan
-0.03 -0.0338413 -33.9411 nan
-0.02 -0.0225647 -50.5974 nan
-0.01 -0.0112835 -100.587 nan
-5.16497e-14 -1.00006e-09 -1.93612e+13 nan
0.01 0.0112835 99.4326 4.59948
0.02 0.0225647 49.4422 3.9008
0.03 0.0338413 32.785 3.48997
0.04 0.0451112 24.461 3.19708
0.05 0.0563721 19.4701 2.96888
0.06 0.0676217 16.1457 2.78166
0.07 0.0788578 13.7736 2.62275
0.08 0.0900782 11.9966 2.48462
0.09 0.101281 10.6162 2.36238
0.1 0.112463 9.51351 2.25271
0.11 0.123623 8.61269 2.15324
0.12 0.134758 7.86325 2.0622
0.13 0.145867 7.23024 1.97827
0.14 0.156947 6.68869 1.90042
0.15 0.167996 6.22027 1.82781
0.16 0.179012 5.81127 1.7598
0.17 0.189992 5.45117 1.69583
0.18 0.200936 5.13182 1.63546
0.19 0.21184 4.84676 1.57831
0.2 0.222702 4.59084 1.52406
0.21 0.233522 4.35989 1.47245
0.22 0.244296 4.15048 1.42322
0.23 0.255022 3.9598 1.37619
0.24 0.2657 3.7855 1.33118
0.25 0.276326 3.62561 1.28802
0.26 0.2869 3.47845 1.24659
0.27 0.297418 3.3426 1.20675
0.28 0.30788 3.21685 1.1684
0.29 0.318283 3.10014 1.13145
0.3 0.328627 2.99157 1.0958
0.31 0.338908 2.89034 1.06137
0.32 0.349126 2.79575 1.0281
0.33 0.359279 2.70721 0.995917
0.34 0.369365 2.62416 0.964762
0.35 0.379382 2.54615 0.934581
0.36 0.38933 2.47273 0.905325
0.37 0.399206 2.40355 0.876947
0.38 0.409009 2.33826 0.849405
0.39 0.418739 2.27655 0.822661
0.4 0.428392 2.21816 0.796678
0.41 0.437969 2.16284 0.771422
0.42 0.447468 2.11037 0.746864
0.43 0.456887 2.06055 0.722973
0.44 0.466225 2.01319 0.699722
0.45 0.475482 1.96814 0.677087
0.46 0.484656 1.92523 0.655044
0.47 0.493745 1.88433 0.63357
0.48 0.50275 1.84531 0.612645
0.49 0.511668 1.80805 0.59225
0.5 0.5205 1.77245 0.572365
0.51 0.529244 1.73842 0.552974
0.52 0.537899 1.70584 0.53406
0.53 0.546464 1.67466 0.515608
0.54 0.554939 1.64477 0.497603
0.55 0.563323 1.61612 0.480031
0.56 0.571616 1.58864 0.462879
0.57 0.579816 1.56226 0.446135
0.58 0.587923 1.53693 0.429787
0.59 0.595937 1.51259 0.413824
0.6 0.603856 1.48919 0.398234
0.61 0.611681 1.46669 0.383008
0.62 0.619412 1.44504 0.368136
0.63 0.627047 1.4242 0.353608
0.64 0.634586 1.40413 0.339417
0.65 0.642029 1.3848 0.325552
0.66 0.649377 1.36616 0.312007
0.67 0.656628 1.3482 0.298773
0.68 0.663782 1.33088 0.285843
0.69 0.67084 1.31418 0.27321
0.7 0.677801 1.29806 0.260867
0.71 0.684666 1.2825 0.248808
0.72 0.691433 1.26747 0.237025
0.73 0.698104 1.25297 0.225514
0.74 0.704678 1.23895 0.214268
0.75 0.711156 1.22542 0.203281
0.76 0.717537 1.21234 0.192549
0.77 0.723822 1.19969 0.182065
0.78 0.73001 1.18747 0.171826
0.79 0.736103 1.17566 0.161825
0.8 0.742101 1.16423 0.15206
0.81 0.748003 1.15318 0.142524
0.82 0.753811 1.14249 0.133214
0.83 0.759524 1.13216 0.124125
0.84 0.765143 1.12216 0.115253
0.85 0.770668 1.11248 0.106595
0.86 0.7761 1.10312 0.0981466
0.87 0.78144 1.09407 0.0899039
0.88 0.786687 1.08531 0.0818636
0.89 0.791843 1.07683 0.0740222
0.9 0.796908 1.06863 0.0663762
0.91 0.801883 1.06069 0.0589226
0.92 0.806768 1.05302 0.051658
0.93 0.811563 1.04559 0.0445795
0.94 0.816271 1.0384 0.037684
0.95 0.820891 1.03145 0.0309688
0.96 0.825424 1.02473 0.0244309
0.97 0.82987 1.01823 0.0180677
0.98 0.834231 1.01195 0.0118765
0.99 0.838508 1.00587 0.0058548
1 0.842701 1 -6.47039e-09
1.01 0.84681 0.994326 -0.00569032
1.02 0.850838 0.988844 -0.0112185
1.03 0.854784 0.98355 -0.0165869
1.04 0.85865 0.978438 -0.0217977
1.05 0.862436 0.973504 -0.0268531
1.06 0.866144 0.968744 -0.0317553
1.07 0.869773 0.964152 -0.0365063
1.08 0.873326 0.959725 -0.0411082
1.09 0.876803 0.955459 -0.0455629
1.1 0.880205 0.951351 -0.0498725
1.11 0.883533 0.947396 -0.0540386
1.12 0.886788 0.94359 -0.0580633
1.13 0.889971 0.939931 -0.0619483
1.14 0.893082 0.936416 -0.0656954
1.15 0.896124 0.933041 -0.0693062
1.16 0.899096 0.929803 -0.0727825
1.17 0.902 0.9267 -0.0761258
1.18 0.904837 0.923728 -0.0793378
1.19 0.907608 0.920885 -0.0824201
1.2 0.910314 0.918169 -0.0853741
1.21 0.912956 0.915576 -0.0882014
1.22 0.915534 0.913106 -0.0909034
1.23 0.91805 0.910755 -0.0934815
1.24 0.920505 0.908521 -0.0959372
1.25 0.9229 0.906402 -0.0982718
1.26 0.925236 0.904397 -0.100487
1.27 0.927514 0.902503 -0.102583
1.28 0.929734 0.900718 -0.104563
1.29 0.931899 0.899042 -0.106426
1.3 0.934008 0.897471 -0.108175
1.31 0.936063 0.896004 -0.10981
1.32 0.938065 0.89464 -0.111333
1.33 0.940015 0.893378 -0.112745
1.34 0.941914 0.892216 -0.114048
1.35 0.943762 0.891151 -0.115241
1.36 0.945562 0.890185 -0.116327
1.37 0.947313 0.889314 -0.117305
1.38 0.949016 0.888537 -0.118179
1.39 0.950673 0.887854 -0.118948
1.4 0.952285 0.887264 -0.119613
1.41 0.953853 0.886765 -0.120176
1.42 0.955376 0.886356 -0.120637
1.43 0.956857 0.886036 -0.120997
1.44 0.958297 0.885805 -0.121258
1.45 0.959695 0.885661 -0.121421
1.46 0.961054 0.885604 -0.121485
1.47 0.962373 0.885633 -0.121453
1.48 0.963654 0.885747 -0.121324
1.49 0.964898 0.885945 -0.1211
1.5 0.966105 0.886227 -0.120782
1.51 0.967277 0.886592 -0.120371
1.52 0.968414 0.887039 -0.119867
1.53 0.969516 0.887568 -0.119271
1.54 0.970586 0.888178 -0.118583
1.55 0.971623 0.888868 -0.117806
1.56 0.972628 0.889639 -0.116939
1.57 0.973603 0.89049 -0.115984
1.58 0.974547 0.89142 -0.11494
1.59 0.975462 0.892428 -0.113809
1.6 0.976348 0.893515 -0.112592
1.61 0.977207 0.894681 -0.111288
1.62 0.978038 0.895924 -0.1099
1.63 0.978843 0.897244 -0.108427
1.64 0.979622 0.898642 -0.106871
1.65 0.980376 0.900117 -0.105231
1.66 0.981105 0.901668 -0.103508
1.67 0.98181 0.903296 -0.101704
1.68 0.982493 0.905001 -0.0998192
1.69 0.983153 0.906782 -0.0978534
1.7 0.98379 0.908639 -0.0958077
1.71 0.984407 0.910572 -0.0936827
1.72 0.985003 0.912581 -0.0914789
1.73 0.985578 0.914665 -0.089197
1.74 0.986135 0.916826 -0.0868376
1.75 0.986672 0.919063 -0.0844011
1.76 0.98719 0.921375 -0.0818883
1.77 0.987691 0.923763 -0.0792996
1.78 0.988174 0.926227 -0.0766356
1.79 0.988641 0.928767 -0.0738969
1.8 0.98909 0.931384 -0.0710839
1.81 0.989524 0.934076 -0.0681972
1.82 0.989943 0.936845 -0.0652374
1.83 0.990347 0.93969 -0.0622048
1.84 0.990736 0.942612 -0.0591002
1.85 0.991111 0.945611 -0.0559238
1.86 0.991472 0.948687 -0.0526763
1.87 0.991821 0.95184 -0.0493581
1.88 0.992156 0.955071 -0.0459698
1.89 0.992479 0.958379 -0.0425116
1.9 0.99279 0.961766 -0.0389843
1.91 0.99309 0.965231 -0.0353881
1.92 0.993378 0.968774 -0.0317236
1.93 0.993656 0.972397 -0.0279912
1.94 0.993922 0.976099 -0.0241914
1.95 0.994179 0.979881 -0.0203245
1.96 0.994426 0.983743 -0.0163911
1.97 0.994664 0.987685 -0.0123915
1.98 0.994892 0.991708 -0.00832616
1.99 0.995111 0.995813 -0.00419554
2 0.995322 1 -6.47044e-09
2.01 0.995525 1.00427 0.00426001
2.02 0.995719 1.00862 0.00858413
2.03 0.995906 1.01306 0.0129719
2.04 0.996086 1.01758 0.0174231
2.05 0.996258 1.02218 0.0219371
2.06 0.996423 1.02687 0.0265136
2.07 0.996582 1.03164 0.0311524
2.08 0.996734 1.0365 0.0358529
2.09 0.99688 1.04145 0.0406148
2.1 0.99702 1.04649 0.0454377
2.11 0.997155 1.05161 0.0503214
2.12 0.997283 1.05682 0.0552653
2.13 0.997407 1.06212 0.0602693
2.14 0.997525 1.06751 0.0653329
2.15 0.997638 1.073 0.0704557
2.16 0.997747 1.07857 0.0756375
2.17 0.997851 1.08424 0.0808779
2.18 0.997951 1.09 0.0861766
2.19 0.998046 1.09585 0.0915332
2.2 0.998137 1.1018 0.0969475
2.21 0.998224 1.10785 0.102419
2.22 0.998308 1.11399 0.107947
2.23 0.998388 1.12023 0.113533
2.24 0.998464 1.12657 0.119174
2.25 0.998537 1.133 0.124872
2.26 0.998607 1.13954 0.130625
2.27 0.998674 1.14618 0.136434
2.28 0.998738 1.15292 0.142298
2.29 0.998798 1.15976 0.148216
2.3 0.998857 1.16671 0.154189
2.31 0.998912 1.17377 0.160217
2.32 0.998965 1.18093 0.166298
2.33 0.999016 1.18819 0.172433
2.34 0.999064 1.19557 0.178622
2.35 0.999111 1.20305 0.184864
2.36 0.999155 1.21065 0.191158
2.37 0.999197 1.21836 0.197505
2.38 0.999237 1.22618 0.203905
2.39 0.999275 1.23412 0.210356
2.4 0.999311 1.24217 0.216859
2.41 0.999346 1.25034 0.223414
2.42 0.999379 1.25863 0.23002
2.43 0.999411 1.26703 0.236677
2.44 0.999441 1.27556 0.243385
2.45 0.999469 1.28421 0.250143
2.46 0.999497 1.29298 0.256951
2.47 0.999522 1.30188 0.26381
2.48 0.999547 1.31091 0.270718
2.49 0.999571 1.32006 0.277676
2.5 0.999593 1.32934 0.284683
2.51 0.999614 1.33875 0.291739
2.52 0.999634 1.3483 0.298844
2.53 0.999654 1.35798 0.305997
2.54 0.999672 1.36779 0.313199
2.55 0.999689 1.37775 0.320449
2.56 0.999706 1.38784 0.327747
2.57 0.999721 1.39807 0.335092
2.58 0.999736 1.40844 0.342485
2.59 0.99975 1.41896 0.349925
2.6 0.999764 1.42962 0.357412
2.61 0.999777 1.44044 0.364946
2.62 0.999789 1.4514 0.372526
2.63 0.9998 1.46251 0.380153
2.64 0.999811 1.47377 0.387826
2.65 0.999821 1.48519 0.395545
2.66 0.999831 1.49677 0.403309
2.67 0.999841 1.50851 0.411119
2.68 0.999849 1.5204 0.418975
2.69 0.999858 1.53246 0.426875
2.7 0.999866 1.54469 0.434821
2.71 0.999873 1.55708 0.442811
2.72 0.99988 1.56964 0.450845
2.73 0.999887 1.58237 0.458924
2.74 0.999893 1.59528 0.467048
2.75 0.999899 1.60836 0.475215
2.76 0.999905 1.62162 0.483426
